表層形, 品詞, 品詞細分類1, 品詞細分類2, 品詞細分類3, 活用型, 活用形, 原形, 読み, 発音
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
作法,名詞,一般,*,*,*,*,作法,サホウ,サホー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
厳しい,形容詞,自立,*,*,形容詞・イ段,基本形,厳しい,キビシイ,キビシイ
家,名詞,一般,*,*,*,*,家,イエ,イエ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
きつ,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,きつい,キツ,キツ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
よほど,副詞,一般,*,*,*,*,よほど,ヨホド,ヨホド
偉い,形容詞,自立,*,*,形容詞・アウオ段,基本形,偉い,エライ,エライ
人,名詞,一般,*,*,*,*,人,ヒト,ヒト
たち,名詞,接尾,一般,*,*,*,たち,タチ,タチ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
たびたび,副詞,助詞類接続,*,*,*,*,たびたび,タビタビ,タビタビ
来る,動詞,自立,*,*,カ変・来ル,基本形,来る,クル,クル
ん,名詞,非自立,一般,*,*,*,ん,ン,ン
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
そこで,接続詞,*,*,*,*,*,そこで,ソコデ,ソコデ
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
きれい,名詞,形容動詞語幹,*,*,*,*,きれい,キレイ,キレイ
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
髪,名詞,一般,*,*,*,*,髪,カミ,カミ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
け,助詞,終助詞,*,*,*,*,け,ケ,ケ
づつて,名詞,一般,*,*,*,*,づつて,*,*
、,記号,読点,*,*,*,*,、,、,、
靴,名詞,一般,*,*,*,*,靴,クツ,クツ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
泥,名詞,一般,*,*,*,*,泥,ドロ,ドロ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
落し,動詞,自立,*,*,五段・サ行,連用形,落す,オトシ,オトシ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
そしたら,接続詞,*,*,*,*,*,そしたら,ソシタラ,ソシタラ
、,記号,読点,*,*,*,*,、,、,、
どう,副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
。,記号,句点,*,*,*,*,。,。,。
ブラシ,名詞,一般,*,*,*,*,ブラシ,ブラシ,ブラシ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
板,名詞,一般,*,*,*,*,板,イタ,イタ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
置く,動詞,自立,*,*,五段・カ行イ音便,基本形,置く,オク,オク
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
否,名詞,一般,*,*,*,*,否,イナ,イナ
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
、,記号,読点,*,*,*,*,、,、,、
そいつ,名詞,一般,*,*,*,*,そいつ,ソイツ,ソイツ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
ぼう,名詞,一般,*,*,*,*,ぼう,ボウ,ボウ
つと,副詞,一般,*,*,*,*,つと,ツト,ツト
かすん,動詞,自立,*,*,五段・マ行,連用タ接続,かすむ,カスン,カスン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
無く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,無い,ナク,ナク
な,助動詞,*,*,*,特殊・ナイ,ガル接続,ない,ナ,ナ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
、,記号,読点,*,*,*,*,、,、,、
風,名詞,一般,*,*,*,*,風,カゼ,カゼ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
どう,副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー
つと,副詞,一般,*,*,*,*,つと,ツト,ツト
室,名詞,一般,*,*,*,*,室,シツ,シツ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
入,接頭詞,名詞接続,*,*,*,*,入,ニュウ,ニュー
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
き,動詞,自立,*,*,カ変・クル,連用形,くる,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
びつくり,名詞,サ変接続,*,*,*,*,びつくり,ビツクリ,ビツクリ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
互に,副詞,一般,*,*,*,*,互に,カタミニ,カタミニ
より,助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ
そつ,名詞,一般,*,*,*,*,そつ,ソツ,ソツ
て,助詞,格助詞,連語,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
がたん,副詞,助詞類接続,*,*,*,*,がたん,ガタン,ガタン
と,助詞,副詞化,*,*,*,*,と,ト,ト
開け,動詞,自立,*,*,一段,連用形,開ける,アケ,アケ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
次,名詞,一般,*,*,*,*,次,ツギ,ツギ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
室,名詞,一般,*,*,*,*,室,シツ,シツ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
入,接頭詞,名詞接続,*,*,*,*,入,ニュウ,ニュー
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
行き,動詞,自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
早く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,早い,ハヤク,ハヤク
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
暖,名詞,一般,*,*,*,*,暖,ダン,ダン
いも,名詞,一般,*,*,*,*,いも,イモ,イモ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
でも,助詞,副助詞,*,*,*,*,でも,デモ,デモ
たべ,動詞,自立,*,*,一段,連用形,たべる,タベ,タベ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
元気,名詞,形容動詞語幹,*,*,*,*,元気,ゲンキ,ゲンキ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
つけ,動詞,自立,*,*,一段,連用形,つける,ツケ,ツケ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
置か,動詞,自立,*,*,五段・カ行イ音便,未然形,置く,オカ,オカ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
と,助詞,接続助詞,*,*,*,*,と,ト,ト
、,記号,読点,*,*,*,*,、,、,、
もう,副詞,一般,*,*,*,*,もう,モウ,モー
途方,名詞,一般,*,*,*,*,途方,トホウ,トホー
も,助詞,係助詞,*,*,*,*,も,モ,モ
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ
こと,名詞,非自立,一般,*,*,*,こと,コト,コト
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
なつ,名詞,固有名詞,人名,名,*,*,なつ,ナツ,ナツ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
しまふ,動詞,非自立,*,*,四段・ハ行,基本形,しまふ,シマフ,シマウ
と,助詞,接続助詞,*,*,*,*,と,ト,ト
、,記号,読点,*,*,*,*,、,、,、
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
とも,助詞,副助詞,*,*,*,*,とも,トモ,トモ
思,名詞,一般,*,*,*,*,思,*,*
つたの,名詞,固有名詞,人名,名,*,*,つたの,ツタノ,ツタノ
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
内側,名詞,一般,*,*,*,*,内側,ウチガワ,ウチガワ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
、,記号,読点,*,*,*,*,、,、,、
また,接続詞,*,*,*,*,*,また,マタ,マタ
変,名詞,形容動詞語幹,*,*,*,*,変,ヘン,ヘン
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
こと,名詞,非自立,一般,*,*,*,こと,コト,コト
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
あり,動詞,非自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
鉄砲,名詞,一般,*,*,*,*,鉄砲,テッポウ,テッポー
と,助詞,並立助詞,*,*,*,*,と,ト,ト
弾丸,名詞,一般,*,*,*,*,弾丸,ダンガン,ダンガン
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
こ,名詞,一般,*,*,*,*,こ,コ,コ
ゝ,記号,一般,*,*,*,*,ゝ,ゝ,ゝ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
置い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,置く,オイ,オイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ください,動詞,非自立,*,*,五段・ラ行特殊,命令ｉ,くださる,クダサイ,クダサイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル
と,助詞,接続助詞,*,*,*,*,と,ト,ト
すぐ,副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ
横,名詞,一般,*,*,*,*,横,ヨコ,ヨコ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
黒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,黒い,クロイ,クロイ
台,名詞,一般,*,*,*,*,台,ダイ,ダイ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
なるほど,感動詞,*,*,*,*,*,なるほど,ナルホド,ナルホド
、,記号,読点,*,*,*,*,、,、,、
鉄砲,名詞,一般,*,*,*,*,鉄砲,テッポウ,テッポー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
持つ,動詞,自立,*,*,五段・タ行,基本形,持つ,モツ,モツ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
食,名詞,一般,*,*,*,*,食,ショク,ショク
ふと,副詞,一般,*,*,*,*,ふと,フト,フト
いふ,名詞,サ変接続,*,*,*,*,いふ,イフ,イフ
法,名詞,接尾,一般,*,*,*,法,ホウ,ホー
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
いや,接続詞,*,*,*,*,*,いや,イヤ,イヤ
、,記号,読点,*,*,*,*,、,、,、
よほど,副詞,一般,*,*,*,*,よほど,ヨホド,ヨホド
偉い,形容詞,自立,*,*,形容詞・アウオ段,基本形,偉い,エライ,エライ
ひと,名詞,一般,*,*,*,*,ひと,ヒト,ヒト
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
始終,副詞,助詞類接続,*,*,*,*,始終,シジュウ,シジュー
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐる,動詞,自立,*,*,一段,基本形,ゐる,ヰル,イル
ん,名詞,非自立,一般,*,*,*,ん,ン,ン
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
鉄砲,名詞,一般,*,*,*,*,鉄砲,テッポウ,テッポー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
づし,名詞,一般,*,*,*,*,づし,*,*
、,記号,読点,*,*,*,*,、,、,、
帯皮,名詞,一般,*,*,*,*,帯皮,オビカワ,オビカワ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
解い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,解く,トイ,トイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
台,名詞,一般,*,*,*,*,台,ダイ,ダイ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
置き,動詞,自立,*,*,五段・カ行イ音便,連用形,置く,オキ,オキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
また,接続詞,*,*,*,*,*,また,マタ,マタ
黒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,黒い,クロイ,クロイ
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
どうか,副詞,一般,*,*,*,*,どうか,ドウカ,ドーカ
帽子,名詞,一般,*,*,*,*,帽子,ボウシ,ボーシ
と,助詞,並立助詞,*,*,*,*,と,ト,ト
外套,名詞,一般,*,*,*,*,外套,ガイトウ,ガイトー
と,助詞,並立助詞,*,*,*,*,と,ト,ト
靴,名詞,一般,*,*,*,*,靴,クツ,クツ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
おとり,動詞,自立,*,*,五段・ラ行,連用形,おとる,オトリ,オトリ
下さい,動詞,非自立,*,*,五段・ラ行特殊,命令ｉ,下さる,クダサイ,クダサイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
どう,副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
、,記号,読点,*,*,*,*,、,、,、
とる,動詞,自立,*,*,五段・ラ行,基本形,とる,トル,トル
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
仕方,名詞,ナイ形容詞語幹,*,*,*,*,仕方,シカタ,シカタ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
、,記号,読点,*,*,*,*,、,、,、
とら,動詞,自立,*,*,五段・ラ行,未然形,とる,トラ,トラ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
。,記号,句点,*,*,*,*,。,。,。
たしか,副詞,一般,*,*,*,*,たしか,タシカ,タシカ
によ,動詞,自立,*,*,一段,未然ウ接続,にる,ニヨ,ニヨ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
ぽ,形容詞,接尾,*,*,形容詞・アウオ段,ガル接続,ぽい,ポ,ポ
ど,助詞,接続助詞,*,*,*,*,ど,ド,ド
えらい,形容詞,自立,*,*,形容詞・アウオ段,基本形,えらい,エライ,エライ
ひと,名詞,一般,*,*,*,*,ひと,ヒト,ヒト
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
ん,名詞,非自立,一般,*,*,*,ん,ン,ン
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
奥,名詞,一般,*,*,*,*,奥,オク,オク
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐる,動詞,自立,*,*,一段,基本形,ゐる,ヰル,イル
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
」,記号,括弧閉,*,*,*,*,」,」,」
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
帽子,名詞,一般,*,*,*,*,帽子,ボウシ,ボーシ
と,助詞,並立助詞,*,*,*,*,と,ト,ト
オーバコート,名詞,一般,*,*,*,*,オーバコート,*,*
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
釘,名詞,一般,*,*,*,*,釘,クギ,クギ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
かけ,動詞,自立,*,*,一段,連用形,かける,カケ,カケ
、,記号,読点,*,*,*,*,、,、,、
靴,名詞,一般,*,*,*,*,靴,クツ,クツ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
ぬい,動詞,自立,*,*,五段・ガ行,連用タ接続,ぬぐ,ヌイ,ヌイ
で,助詞,接続助詞,*,*,*,*,で,デ,デ
ぺたぺた,副詞,一般,*,*,*,*,ぺたぺた,ペタペタ,ペタペタ
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ひり,動詞,自立,*,*,五段・ラ行,連用形,ひる,ヒリ,ヒリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
裏側,名詞,一般,*,*,*,*,裏側,ウラガワ,ウラガワ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
「,記号,括弧開,*,*,*,*,「,「,「
ネクタイピン,名詞,一般,*,*,*,*,ネクタイピン,ネクタイピン,ネクタイピン
、,記号,読点,*,*,*,*,、,、,、
カフスボタン,名詞,一般,*,*,*,*,カフスボタン,カフスボタン,カフスボタン
、,記号,読点,*,*,*,*,、,、,、
眼鏡,名詞,一般,*,*,*,*,眼鏡,メガネ,メガネ
、,記号,読点,*,*,*,*,、,、,、
財布,名詞,一般,*,*,*,*,財布,サイフ,サイフ
、,記号,読点,*,*,*,*,、,、,、
その他,名詞,代名詞,一般,*,*,*,その他,ソノタ,ソノタ
金物,名詞,一般,*,*,*,*,金物,カナモノ,カナモノ
類,名詞,接尾,一般,*,*,*,類,ルイ,ルイ
、,記号,読点,*,*,*,*,、,、,、
ことに,副詞,一般,*,*,*,*,ことに,コトニ,コトニ
尖,動詞,自立,*,*,五段・ラ行,体言接続特殊２,尖る,トガ,トガ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
こ,名詞,一般,*,*,*,*,こ,コ,コ
ゝ,記号,一般,*,*,*,*,ゝ,ゝ,ゝ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
置い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,置く,オイ,オイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ください,動詞,非自立,*,*,五段・ラ行特殊,命令ｉ,くださる,クダサイ,クダサイ
」,記号,括弧閉,*,*,*,*,」,」,」
と,助詞,格助詞,引用,*,*,*,と,ト,ト
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
あり,動詞,非自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
すぐ,副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ
横,名詞,一般,*,*,*,*,横,ヨコ,ヨコ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
黒,名詞,一般,*,*,*,*,黒,クロ,クロ
塗り,名詞,接尾,一般,*,*,*,塗り,ヌリ,ヌリ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
立派,名詞,形容動詞語幹,*,*,*,*,立派,リッパ,リッパ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
金庫,名詞,一般,*,*,*,*,金庫,キンコ,キンコ
も,助詞,係助詞,*,*,*,*,も,モ,モ
