表層形, 品詞, 品詞細分類1, 品詞細分類2, 品詞細分類3, 活用型, 活用形, 原形, 読み, 発音
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
大きな,連体詞,*,*,*,*,*,大きな,オオキナ,オーキナ
音,名詞,一般,*,*,*,*,音,オト,オト
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ
たち,名詞,接尾,一般,*,*,*,たち,タチ,タチ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
水,名詞,一般,*,*,*,*,水,ミズ,ミズ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
落ち,動詞,自立,*,*,一段,連用形,落ちる,オチ,オチ
、,記号,読点,*,*,*,*,、,、,、
もう,副詞,一般,*,*,*,*,もう,モウ,モー
渦,名詞,一般,*,*,*,*,渦,ウズ,ウズ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
入,接頭詞,名詞接続,*,*,*,*,入,ニュウ,ニュー
つた,名詞,固有名詞,人名,名,*,*,つた,ツタ,ツタ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
思ひ,動詞,自立,*,*,四段・ハ行,連用形,思ふ,オモヒ,オモイ
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
つかり,動詞,自立,*,*,五段・ラ行,連用形,つかる,ツカリ,ツカリ
この,連体詞,*,*,*,*,*,この,コノ,コノ
人,名詞,一般,*,*,*,*,人,ヒト,ヒト
たち,名詞,接尾,一般,*,*,*,たち,タチ,タチ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
だい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,だく,ダイ,ダイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
ぼう,名詞,一般,*,*,*,*,ぼう,ボウ,ボウ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
思,名詞,一般,*,*,*,*,思,*,*
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ
もう,副詞,一般,*,*,*,*,もう,モウ,モー
ここ,名詞,代名詞,一般,*,*,*,ここ,ココ,ココ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
來,名詞,一般,*,*,*,*,來,*,*
て,助詞,格助詞,連語,*,*,*,て,テ,テ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
。,記号,句点,*,*,*,*,。,。,。
この方,名詞,副詞可能,*,*,*,*,この方,コノカタ,コノカタ
たち,名詞,接尾,一般,*,*,*,たち,タチ,タチ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
お母さん,名詞,一般,*,*,*,*,お母さん,オカアサン,オカーサン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
一昨年,名詞,副詞可能,*,*,*,*,一昨年,イッサクネン,イッサクネン
歿,名詞,一般,*,*,*,*,歿,*,*
く,動詞,自立,*,*,カ変・クル,体言接続特殊２,くる,ク,ク
なら,動詞,自立,*,*,五段・ラ行,未然形,なる,ナラ,ナラ
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
ええ,感動詞,*,*,*,*,*,ええ,エエ,エー
、,記号,読点,*,*,*,*,、,、,、
ボート,名詞,一般,*,*,*,*,ボート,ボート,ボート
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
き,動詞,自立,*,*,カ変・クル,連用形,くる,キ,キ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
助,名詞,一般,*,*,*,*,助,スケ,スケ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
つた,名詞,固有名詞,人名,名,*,*,つた,ツタ,ツタ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
ち,動詞,自立,*,*,五段・ラ行,体言接続特殊２,ちる,チ,チ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
ひ,動詞,自立,*,*,一段,連用形,ひる,ヒ,ヒ
あり,動詞,非自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン
。,記号,句点,*,*,*,*,。,。,。
何せ,副詞,一般,*,*,*,*,何せ,ナニセ,ナニセ
よほど,副詞,一般,*,*,*,*,よほど,ヨホド,ヨホド
熟練,名詞,サ変接続,*,*,*,*,熟練,ジュクレン,ジュクレン
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
水夫,名詞,一般,*,*,*,*,水夫,スイフ,スイフ
たち,名詞,接尾,一般,*,*,*,たち,タチ,タチ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
漕い,動詞,自立,*,*,五段・ガ行,連用タ接続,漕ぐ,コイ,コイ
で,助詞,接続助詞,*,*,*,*,で,デ,デ
、,記号,読点,*,*,*,*,、,、,、
すばやく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,すばやい,スバヤク,スバヤク
船,名詞,一般,*,*,*,*,船,フネ,フネ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
なれ,動詞,自立,*,*,一段,連用形,なれる,ナレ,ナレ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ
嘆息,名詞,サ変接続,*,*,*,*,嘆息,タンソク,タンソク
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
いのり,動詞,自立,*,*,五段・ラ行,連用形,いのる,イノリ,イノリ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
聲,名詞,一般,*,*,*,*,聲,*,*
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
聞え,動詞,自立,*,*,一段,連用形,聞える,キコエ,キコエ
、,記号,読点,*,*,*,*,、,、,、
ジヨバンニ,名詞,一般,*,*,*,*,ジヨバンニ,*,*
も,助詞,係助詞,*,*,*,*,も,モ,モ
カムパネルラ,名詞,一般,*,*,*,*,カムパネルラ,*,*
も,助詞,係助詞,*,*,*,*,も,モ,モ
いま,名詞,副詞可能,*,*,*,*,いま,イマ,イマ
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ
忘れ,動詞,自立,*,*,一段,連用形,忘れる,ワスレ,ワスレ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
いろいろ,名詞,形容動詞語幹,*,*,*,*,いろいろ,イロイロ,イロイロ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
こと,名詞,非自立,一般,*,*,*,こと,コト,コト
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
ぼんやり,副詞,一般,*,*,*,*,ぼんやり,ボンヤリ,ボンヤリ
思ひ,動詞,自立,*,*,四段・ハ行,連用形,思ふ,オモヒ,オモイ
出し,動詞,非自立,*,*,五段・サ行,連用形,出す,ダシ,ダシ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
眼,名詞,一般,*,*,*,*,眼,メ,メ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
熱く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,熱い,アツク,アツク
なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
（,記号,括弧開,*,*,*,*,（,（,（
ああ,感動詞,*,*,*,*,*,ああ,アア,アー
、,記号,読点,*,*,*,*,、,、,、
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
大きな,連体詞,*,*,*,*,*,大きな,オオキナ,オーキナ
海,名詞,一般,*,*,*,*,海,ウミ,ウミ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
パシフイツク,名詞,一般,*,*,*,*,パシフイツク,*,*
といふ,助詞,格助詞,連語,*,*,*,といふ,トイフ,トユウ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
なかつ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカツ,ナカッ
たら,助動詞,*,*,*,文語・ナリ,未然形,たり,タラ,タラ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
。,記号,句点,*,*,*,*,。,。,。
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
氷山,名詞,一般,*,*,*,*,氷山,ヒョウザン,ヒョーザン
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ
流れる,動詞,自立,*,*,一段,基本形,流れる,ナガレル,ナガレル
北,名詞,一般,*,*,*,*,北,キタ,キタ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
はて,名詞,一般,*,*,*,*,はて,ハテ,ハテ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
海,名詞,一般,*,*,*,*,海,ウミ,ウミ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
、,記号,読点,*,*,*,*,、,、,、
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ
船,名詞,一般,*,*,*,*,船,フネ,フネ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
乘,名詞,一般,*,*,*,*,乘,*,*
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
、,記号,読点,*,*,*,*,、,、,、
風,名詞,一般,*,*,*,*,風,カゼ,カゼ
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
凍りつく,動詞,自立,*,*,五段・カ行イ音便,基本形,凍りつく,コオリツク,コーリツク
潮水,名詞,一般,*,*,*,*,潮水,シオミズ,シオミズ
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
、,記号,読点,*,*,*,*,、,、,、
烈しい,形容詞,自立,*,*,形容詞・イ段,基本形,烈しい,ハゲシイ,ハゲシイ
寒,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,寒い,サム,サム
さ,名詞,接尾,特殊,*,*,*,さ,サ,サ
と,助詞,格助詞,一般,*,*,*,と,ト,ト
たた,副詞,一般,*,*,*,*,たた,タタ,タタ
かつて,副詞,一般,*,*,*,*,かつて,カツテ,カツテ
、,記号,読点,*,*,*,*,、,、,、
たれ,動詞,自立,*,*,一段,連用形,たれる,タレ,タレ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
一生,名詞,副詞可能,*,*,*,*,一生,イッショウ,イッショー
けんめい,名詞,形容動詞語幹,*,*,*,*,けんめい,ケンメイ,ケンメイ
はたらい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,はたらく,ハタライ,ハタライ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐる,動詞,自立,*,*,一段,基本形,ゐる,ヰル,イル
。,記号,句点,*,*,*,*,。,。,。
ぼく,名詞,代名詞,一般,*,*,*,ぼく,ボク,ボク
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
ひと,名詞,一般,*,*,*,*,ひと,ヒト,ヒト
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
ほん,動詞,自立,*,*,五段・ラ行,未然特殊,ほる,ホン,ホン
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
うに,名詞,一般,*,*,*,*,うに,ウニ,ウニ
氣,名詞,一般,*,*,*,*,氣,*,*
の,助詞,連体化,*,*,*,*,の,ノ,ノ
毒,名詞,一般,*,*,*,*,毒,ドク,ドク
で,助詞,格助詞,一般,*,*,*,で,デ,デ
、,記号,読点,*,*,*,*,、,、,、
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ
すま,動詞,自立,*,*,五段・マ行,未然形,すむ,スマ,スマ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
氣,名詞,一般,*,*,*,*,氣,*,*
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
。,記号,句点,*,*,*,*,。,。,。
ぼく,名詞,代名詞,一般,*,*,*,ぼく,ボク,ボク
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
ひと,名詞,一般,*,*,*,*,ひと,ヒト,ヒト
の,助詞,連体化,*,*,*,*,の,ノ,ノ
さい,名詞,一般,*,*,*,*,さい,サイ,サイ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ひ,動詞,自立,*,*,一段,連用形,ひる,ヒ,ヒ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
ため,名詞,非自立,副詞可能,*,*,*,ため,タメ,タメ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
い,動詞,自立,*,*,一段,連用形,いる,イ,イ
つたい,動詞,自立,*,*,五段・ワ行促音便,連用形,つたう,ツタイ,ツタイ
どう,副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ
いい,形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イイ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
だら,助動詞,*,*,*,特殊・ダ,未然形,だ,ダラ,ダラ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
。,記号,句点,*,*,*,*,。,。,。
）,記号,括弧閉,*,*,*,*,）,）,）
ジヨバンニ,名詞,一般,*,*,*,*,ジヨバンニ,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
首,名詞,一般,*,*,*,*,首,クビ,クビ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
垂れ,動詞,自立,*,*,一段,連用形,垂れる,タレ,タレ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
す,名詞,一般,*,*,*,*,す,ス,ス
つかり,動詞,自立,*,*,五段・ラ行,連用形,つかる,ツカリ,ツカリ
ふさぎ込ん,動詞,自立,*,*,五段・マ行,連用タ接続,ふさぎ込む,フサギコン,フサギコン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
しまひ,動詞,非自立,*,*,四段・ハ行,連用形,しまふ,シマヒ,シマイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
なに,名詞,代名詞,一般,*,*,*,なに,ナニ,ナニ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
あ,動詞,非自立,*,*,五段・ラ行,体言接続特殊２,ある,ア,ア
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
せか,動詞,自立,*,*,五段・カ行イ音便,未然形,せく,セカ,セカ
わから,動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
。,記号,句点,*,*,*,*,。,。,。
ほん,名詞,一般,*,*,*,*,ほん,ホン,ホン
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
うに,名詞,一般,*,*,*,*,うに,ウニ,ウニ
どんな,連体詞,*,*,*,*,*,どんな,ドンナ,ドンナ
つらい,形容詞,自立,*,*,形容詞・アウオ段,基本形,つらい,ツライ,ツライ
こと,名詞,非自立,一般,*,*,*,こと,コト,コト
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ
も,助詞,係助詞,*,*,*,*,も,モ,モ
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
ただしい,形容詞,自立,*,*,形容詞・イ段,基本形,ただしい,タダシイ,タダシイ
みち,名詞,一般,*,*,*,*,みち,ミチ,ミチ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
進む,動詞,自立,*,*,五段・マ行,基本形,進む,ススム,ススム
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
でき,動詞,自立,*,*,一段,連用形,できる,デキ,デキ
ごと,名詞,接尾,一般,*,*,*,ごと,ゴト,ゴト
なら,助動詞,*,*,*,特殊・ダ,仮定形,だ,ナラ,ナラ
、,記号,読点,*,*,*,*,、,、,、
峠,名詞,一般,*,*,*,*,峠,トウゲ,トーゲ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
上り,名詞,一般,*,*,*,*,上り,ノボリ,ノボリ
も,助詞,係助詞,*,*,*,*,も,モ,モ
下り,名詞,一般,*,*,*,*,下り,クダリ,クダリ
も,助詞,係助詞,*,*,*,*,も,モ,モ
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
ほん,名詞,一般,*,*,*,*,ほん,ホン,ホン
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
幸福,名詞,形容動詞語幹,*,*,*,*,幸福,コウフク,コーフク
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
近づく,動詞,自立,*,*,五段・カ行イ音便,基本形,近づく,チカヅク,チカズク
一,名詞,数,*,*,*,*,一,イチ,イチ
あし,名詞,一般,*,*,*,*,あし,アシ,アシ
づつですから,名詞,一般,*,*,*,*,づつですから,*,*
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
燈臺守,名詞,一般,*,*,*,*,燈臺守,*,*
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
なぐさめ,動詞,自立,*,*,一段,連用形,なぐさめる,ナグサメ,ナグサメ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
あ,フィラー,*,*,*,*,*,あ,ア,ア
あさう,形容詞,自立,*,*,形容詞・アウオ段,連用ゴザイ接続,あさい,アサウ,アサー
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
。,記号,句点,*,*,*,*,。,。,。
ただ,接続詞,*,*,*,*,*,ただ,タダ,タダ
いちばん,名詞,副詞可能,*,*,*,*,いちばん,イチバン,イチバン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
さい,名詞,一般,*,*,*,*,さい,サイ,サイ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ひ,動詞,自立,*,*,一段,連用形,ひる,ヒ,ヒ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
至る,動詞,自立,*,*,五段・ラ行,基本形,至る,イタル,イタル
ため,名詞,非自立,副詞可能,*,*,*,ため,タメ,タメ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
いろいろ,副詞,助詞類接続,*,*,*,*,いろいろ,イロイロ,イロイロ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
かなしみ,名詞,一般,*,*,*,*,かなしみ,カナシミ,カナシミ
も,助詞,係助詞,*,*,*,*,も,モ,モ
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
、,記号,読点,*,*,*,*,、,、,、
おぼしめし,動詞,自立,*,*,五段・サ行,連用形,おぼしめす,オボシメシ,オボシメシ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
青年,名詞,一般,*,*,*,*,青年,セイネン,セイネン
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
祈る,動詞,自立,*,*,五段・ラ行,基本形,祈る,イノル,イノル
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
答,名詞,一般,*,*,*,*,答,コタエ,コタエ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
まし,動詞,自立,*,*,五段・サ行,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ
あの,フィラー,*,*,*,*,*,あの,アノ,アノ
姉,名詞,一般,*,*,*,*,姉,アネ,アネ
弟,名詞,一般,*,*,*,*,弟,オトウト,オトート
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
もう,副詞,一般,*,*,*,*,もう,モウ,モー
つかれ,動詞,自立,*,*,一段,連用形,つかれる,ツカレ,ツカレ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
めいめい,名詞,一般,*,*,*,*,めいめい,メイメイ,メイメイ
